_OldCustomerID;_OldCityName;Current City;_OldCountryName;Current Country;Address
10921;Hallbergmoos;Hallbergmoos;Germany;Germany;Zeppelinstrasse 1
12469;Hamburg;Hamburg;GERMANY;GERMANY;Neuer Pferdemarkt 23
11724;Hampshire;Hampshire;United Kingdom;United Kingdom;Unit 4 Axis Park, Fort Fareham Industrial Estate, Newgate Lane, Fareham
11191;Hawassa;Hawassa;Ethiopia;Ethiopia;P.O. Box 1080
10734;Hemel Hempstead, Herts HP2 7YU;Hemel Hempstead;U.K.;United Kingdom;Hemel One  Boundary Way
12765;Heraklion Crete;Ηράκλειο Κρήτης;Greece;Ελλάδα;Alikaki Str
12863;Heraklion, Crete;Ηράκλειο Κρήτης;;Ελλάδα;Monis Prevelis 160
10722;Herzliya;Herzliya;Israel;Israel;P.O.B 4008, Industrial Area
13673;Herzliya;Herzliya;Israel;Israel;Haogen st. Herzliya Marina
13396;HOUSTON;Houston;ΤΧ 77092;United States of America;2075 East Governors CircleHouston, TX 77092 , Houston
12258;INCEK GOLBASI ANKARA;Ankara;TURKEY;Turkey;TASPINAR MAHALLESI 2899. SOKAK NO: 5 KAT: 2
11753;INDUSTR. AREA OF THESSALONIKI;Θεσσαλονίκη;GREECE;Ελλάδα;P.O. BOX 1321 - BLOCK 54
12693;INOFYTA;Οινόφυτα;;Ελλάδα;NULL
4933;Instanbul-Turkey;Instanbul;Turkey;Turkey;Kosla Caddesi Topcular Sanayi Sitesi 13/3 Demirkap
12482;Ioannina;Ιωάννινα;Greece;Ελλάδα;Dimokratias Sq. 9
13775;Irakleio, Attica;Ηράκλειο Αττικής;Greece;Ελλάδα;15 Megalou Konstantinou Street
12402;Islamabad;Islamabad;Pakistan;Pakistan;435, Street 01, F – 11/1
4956;Istanbul;Instanbul;Turkey;Turkey;Ugur Caddesi
8036;Istanbul;Instanbul;Turkey;Turkey;Prof. Bulent Tarcan Cad. No:12,Gayrettepe Is merkezi C Blok 4.Kat.
8805;Istanbul;Instanbul;Turkey;Turkey;Alemdag cd. 171, Umraniye
12821;Istanbul;Instanbul;Turkey;Turkey;Seyrantepe Mahallesi, Nato Cd. No:10, Kağıthane
6543;Istanbul-Turkey;Instanbul;Turkey;Turkey;Serbesti Cad.No:1,D12&13,Yesilkoy
6616;Izmir;Izmir;Turkey;Turkey;NULL
13609;Kalamaria;Καλαμαριά;;Ελλάδα;Aristotelous 3
8297;KALLITHEA;Καλλιθέα;GREECE;Ελλάδα;8,POSSIDONOS AVENUE
10771;Kallithea;Καλλιθέα;;Ελλάδα;El. Venizelou 20 & Ydras 1
13438;Kallithea;Καλλιθέα;Greece;Ελλάδα;Alexandrou Pantou 19-23
12608;Kallithea / Athens;Καλλιθέα;Greece;Ελλάδα;330 El. Venizelou  Ave.
12728;Kallithea,;Καλλιθέα;;Ελλάδα;364 Syggrou Ave.
10925;Kalochori/Thessaloniki;Καλοχώρι;;Ελλάδα;Protomagias Str
11347;KARA;Birkirkara;MALTA;Malta;PETER HOUSE 2nd FLOOR PSAILA str B
8114;Karachi;Karachi;Pakistan;Pakistan;531, Recorder House,
11829;Kathmandu;Kathmandu;Nepal;Nepal;Insiders Office, GPO Box 8973, New Baneswor
4360;Kathmandu - Nepal;Kathmandu;Nepal;Nepal;Komal Complex , Putali Sadak
12090;Kato Kifisia;Κάτω Κηφισιά;Athens, Greece;Ελλάδα;Andrea Metaxa 15 & Matsa
9131;Kato Paphos;Κάρω Πάφος;Cyprus;Κύπρος; Apostolou Pavlou 64, Studio
8339;Kaunas;Kaunas;Lithuania;Lithuania;NULL
11573;KENT;Kent;UK;United Kingdom;11 ViewpointBoxley Road Penenden Heath Maidstone
8684;Kiev;Kiev;Ukraine;Ukraine;Grushevskogo str. 28/2 A
9779;Kifisia;Κηφισιά;;Ελλάδα;8 Korytsas & Grammou Street
13384;Kifisia;Κηφισιά;;Ελλάδα;Kyriazi 40
11136;Kifissia;Κηφισιά;Greece;Ελλάδα;NULL
12769;Kifissia;Κηφισιά;Greece;Ελλάδα;16, Georganta str.
12742;Kigali;Kigali;Rwanda;Rwanda;P.O.Box:2500, MIC Building,4th Floor
11561;Kingswood, Surrey;Kingswood;UK;United Kingdom;Hill House, Furze Hill,
7732;KINSASA;Kinshasa;AFRICA CENTRAL;Democratic Republic of the Congo;NULL
7750;Kinshasa-Republic Demokratiche;Kinhasa;Kongo Africa;Democratic Republic of the Congo;43 Avenue Punbu
10217;Kofinou -LARNACA;Κοφίνου;CYPRUS;Κύπρος;Panagias Galaktotrofousas 1
6513;Korca, Albania;Korca;Albania;Albania;NULL
8293;Kordin;Kordin;Malta;Malta;KBIC Unit 1040,Corradino Industrial Estate,
11348;Korinthos;Κόρινθος;;Ελλάδα;Saronikou &  PEOAK 115
7796;Koropi;Κορωπί;;Ελλάδα;Konstantinoupoleos 48
12168;Koropi;Κορωπί;Greece;Ελλάδα;I. Metaxa 70   Karelas
13195;Koropi;Κως;Greece;Ελλάδα;48, Konstantinoupoleos Str., P.O. Box 67
11251;Kos;Κως;;Ελλάδα;NULL
8365;Kyza Court, Nicosia;Λευκωσία;Cyprus;Κύπρος;24, Gregorious Xenopoulou,
6235;Kαρελλάς - Κορωπί;Κορωπί;;Ελλάδα;Kωνσταντινουπόλεως 48
6869;Kατερίνη;Κατερίνη;;Ελλάδα;NULL
12429;L-2950, Luxembourg;Luxembourg;Luxembourg;Luxembourg;98-100 Boulevard Konrad Adenauer
11830;Lagos;Luxembourg;Nigeria;Nigeria;NULL
12666;Lagos;Luxembourg;Nigeria;Nigeria;Billings way, Oregun
8223;Lahore;Lahore;Pakistan;Pakistan;23 Empress road - Ali Complex, 1st floor
13748;lakatamia;Λακατάμια;Cyprus;Κύπρος;Ayiou Georgiou 93, Lakatamia 2304
11556;Lakatamia Nicosia;Λακατάμια;Cyprus;Κύπρος;16 A&B Heracleous str.
12359;Larissa;Λάρισα;;Ελλάδα;Moschochori
13476;Larissa;Λάρισα;GREECE;Ελλάδα;360th km Athens - Thessaloniki National Road
8780;Larnaca;Λάρνακα;Cyprus;Κύπρος;3 Griva Digeni Str. Office 102, Patsalos Bldg,
9177;Larnaca;Λάρνακα;Cyprus;Κύπρος;3C Ag. Iakovou Str
10781;LARNACA;Λάρνακα;CYPRUS;Κύπρος;Potamou Indou & Poloponisiou str 1
11053;Larnaca;Λάρνακα;Cyprus;Κύπρος;10 Demosthenous Str, Yianni – Maria Bld, Office 205
11697;Larnaca;Λάρνακα;Cyprus;Κύπρος;3 Digeni Griva , office 501
12513;Larnaca;Λάρνακα;Cyprus;Κύπρος;45 Agias Theklas Street Pyrga
12687;Larnaca;Λάρνακα;Cyprus.;Κύπρος;44 United Nations Street, Orthodoxou Tower, 3rd  floor
1124;Larnaka;Λάρνακα;Cyprus;Κύπρος;PO Box 3673
12341;Latsia;Λατσιά;Cyprus;Κύπρος;Ypsilanti 6
11010;Lawrence Pennsylvania;Lawrence Pennsylvania;USA;United States of America;103 Freedom Drive
9856;Lefkosia;Λευκωσία;CYPRUS;Κύπρος;Axiou 12
12498;LEGANES  (Madrid);Leganes;Spain;Spain;  Avenida de los Castillo, 1038
8962;Liege;Liege;Belgium;Belgium;Parc Scientifique du Sart Tilman, rue Bois St-Jean 16
8185;Limassol;Λεμεσός;Cyprus;Κύπρος;17 Gordonos Street, Puzzle House
8743;Limassol;Λεμεσός;Cyprus;Κύπρος;office 10, Andrea Court, 14 Georgiou A Road
9529;Limassol;Λεμεσός;Cyprus;Κύπρος;5 Sotri Michailidi & 28 Oktovriou 1st floor
9826;Limassol;Λεμεσός;Cyprus;Κύπρος;Vasili Vryonide str., 2nd floor
9830;Limassol;Λεμεσός;Cyprus;Κύπρος;6 Corner Vasili Vryonides Str., Gala Court Chambers, 2nd floor
9831;Limassol;Λεμεσός;Cyprus;Κύπρος;P.O.Box 53240
10049;Limassol;Λεμεσός;Cyprus;Κύπρος;108 Paphos Street
10150;Limassol;Λεμεσός;Cyprus;Κύπρος;NULL
11263;Limassol;Λεμεσός;Cyprus;Κύπρος;13 Georgiou Karaiskakis
12278;LIMASSOL;Λεμεσός;CYPRUS;Κύπρος;1 Saifi Street. 1st Floor - Office 103,  Porto Bello Building
12289;Limassol;Λεμεσός;Cyprus;Κύπρος;17 Gr. Xenopoulou
12450;Limassol;Λεμεσός;Cyprus;Κύπρος;Interlink Hermes Plaza, off. 202A. 46, Ayios Athanasios Avenue
12476;Limassol;Λεμεσός;Cyprus;Κύπρος;Navarinou 15
12503;Limassol;Λεμεσός;Cyprus;Κύπρος;8, Solona Michaelide, Agios Silas
12507;Limassol;Λεμεσός;Cyprus;Κύπρος;P.O. Box 55595
12606;Limassol;Λεμεσός;Cyprus;Κύπρος;P.O.Box 52001 / Α.Φ.Τ 12121980 G
12749;LIMASSOL;Λεμεσός;CYPRUS;Κύπρος;GEORGIOU FRAGOUDI 2
12791;Limassol;Λεμεσός;Cyprus;Κύπρος;Agias Fylaxeos 82, Shop 1-3
12850;Limassol;Λεμεσός;Cyprus;Κύπρος;Columbia House | 21 Spyrou Kyprianou Avenue
13086;Limassol;Λεμεσός;CYPRUS;Κύπρος;Stefano Plaza, 02 Andrea Araouzou Street, 4150 Kato Polemidia
13478;Limassol;Λεμεσός;Cyprus;Κύπρος;solona michailidi 8
13497;Limassol;Λεμεσός;Cyprus;Κύπρος;1, Siafi, Porto Bello,Flat/Office 401
13679;LIMASSOL;Λεμεσός;Cyprus;Κύπρος;VASILI KOULI 6
10856;Lint;Lint;Belgium;Belgium;Fabriekstraat 38,
11212;Lint;Lint;Belgium;Belgium;Fabriekstraat 38
8196;Ljubljana;Ljubljana;Slovenia;Slovenia;Tbilisijska 57
8269;Ljubljana;Ljubljana;Slovenia;Slovenia;Parmova 53
12069;Ljubljana;Ljubljana;Slovenia;Slovenia;Dunajska cesta 51
6628;London;London;UK;United Kingdom;16-18 Acton Park Estate, Stanley Gardens
8752;London;London;UK;United Kingdom;7 Hatton Street
9782;London;London;;United Kingdom;Old Change House, 128 Queen Victoria Street
10595;LONDON;London;UNITED KINGDOM;United Kingdom;4, WARDOUR MEWS,LONDON WIF BAJ
11197;LONDON;London;england;United Kingdom;WEST AFRICA HOUSE HANGER IANE
11323;London;London;UK;United Kingdom;Nations House, 103 Wigmore Street
11531;London;London;United Kingdom;United Kingdom;4 Apollo Studios, Charlton Kings Road
11533;London;London;UK;United Kingdom;2 St. George's Court, 131 Putney Bridge Road
11534;LONDON;London;;United Kingdom;15 PRINCETON COURT, 53-55 FELSHAM ROAD
11575;London;London;UK;United Kingdom;9 Falcon Park,Neasden Lane
12169;London;London;UK;United Kingdom;PO BOX 61797
12246;London;London;UK;United Kingdom;63 Grosvenor Street, Mayfair
12333;London;London;United Kindom;United Kingdom;Building 5 Chiswick Park, 566 Chiswick High Road
12399;London;London;UK;United Kingdom;21 Bedford Square,
13472;London;London;;United Kingdom;38-50 Pritchard's Road
13733;London;London;England;United Kingdom;3rd Floor, 120 Baker Street, W1U 6TU.
9515;London EC1N 7UU;London;England;United Kingdom;1 - 5 Portpool Lane
10994;London EC1V 2NX,;London;UK;United Kingdom;Suite 331, Kemp House
12244;London, Mayfair;Westminster;U.K.;United Kingdom;63 Grosvenor street
4697;Los Angeles , CA 90067;Los Angeles;U.S.A.;United States of America;2121 Avenue of the Stars
10977;Loughborough, Leicestershire;Loughborough;United Kingdom;United Kingdom;Stanford House    Stanford -on-Soar
13511;Loughlinstown;Loughlinstown;KP65, Ireland;Ireland;Wyattville Road, D18 KP65
13680;Loughlinstown;Loughlinstown;Ireland;Ireland;Wyattville Road
13285;Loutraki 20300;Λουτράκι;;Ελλάδα;48 Poseidonos str
13500;Luqa;Luqa;Malta;Malta;SkyParks Business Centre,
1096;Luxembourg;Luxembourg;;Luxembourg;European Parliament
13206;Luxembourg;Luxembourg;Luxembourg;Luxembourg;Konrad Adenauer
9829;Lycavitos, Nicosia;Luxembourg;Cyprus;Κύπρος;18 Olympias str., Paola Court, Flat 3
4270;Lykavitos Nicosia;Λυκαβηττός Λευκωσία;Cyprus;Κύπρος;29 & 29A  Evagoras Pallikarides str.
10077;Madrid;Madrid;Spain;Spain;28007
12179;MALTA;L-Imsida;MALTA;Malta;Msida MSD 2080
12346;MALTA;Valetta;;Malta;36-36 ARCHIBISHOP STR
10995;Manama;Manama;Bahrain;Bahrain;Building 297 Road 911 Block No.309 P.O.Box 15954
12883;Mandra, Attica;Μάνδρα;GREECE;Ελλάδα;25th km Athens - Korinthos Nat. Road
12332;Maputo;Maputo;Mozambique;Mozambique;Avenida 25 de Setembro, Numero 1383, 5 Andar, Porta 506
13480;Marcq en Baroeul;Marcq en Baroeul;FRANCE;France;165bis Avenue de la Marne
12620;Marosui;Μαρούσι;Greece;Ελλάδα;4 Pandrosou St
1913;Marousi;Μαρούσι;;Ελλάδα;66, Kifisias Ave
10076;Marousi;Μαρούσι;Greece;Ελλάδα;6 - 8 Agisilaou Street
12487;Marousi;Μαρούσι;Greece;Ελλάδα;10, Eirinis Str
12831;Marousi;Μαρούσι;Greece;Ελλάδα;12 Sorou str.,
13460;Marousi;Μαρούσι;;Ελλάδα;32, Kifissias Ave
13806;Marousi;Μαρούσι;;Ελλάδα;Parnithos 49, G1
12776;Marousi Athens;Μαρούσι;;Ελλάδα;32, Kifissias Ave. Atrina Center 17th floor
12642;Marousi Attica;Μαρούσι;Greece;Ελλάδα;44 Kifissias Ave.
12720;Marousi, Athens;Μαρούσι;Greece;Ελλάδα;44 Kifissias Av
1232;Maroussi;Μαρούσι;;Ελλάδα;Fragoklissias 9
7100;Maroussi;Μαρούσι;;Ελλάδα;37A Kifissias Avenue
10169;Maroussi;Μαρούσι;;Ελλάδα;99 Kifissias Avenue
10536;Maroussi;Μαρούσι;;Ελλάδα;44 Kifisias Avenue
11422;Maroussi;Μαρούσι;;Ελλάδα;Alamanas 4 & Delfon
11591;Maroussi;Μαρούσι;Greece;Ελλάδα;Anavriton 20
12131;Maroussi;Μαρούσι;;Ελλάδα;16 Kifissias Ave
12719;Maroussi;Μαρούσι;;Ελλάδα;6-8 AGISILAOU Str
13059;Maroussi;Μαρούσι;Greece;Ελλάδα;44, Kifissias Ave
13301;Maroussi;Μαρούσι;;Ελλάδα;18-20 Amaroussiou-Chalandriou
10027;Maroussi, Athens;Μαρούσι;Greece;Ελλάδα;1, Vas.Sofias Str. & Meg.Alexandrou Str.
12172;Maroussi, Athens;Μαρούσι;GREECE;Ελλάδα;Vasilissis Sofias 1 and Megalou Alexandrou
12371;MAROYSSI;Μαρούσι;Greece;Ελλάδα;Artemidos 6 & Epidavrou
9097;Marsa;Marsa;Malta;Malta;A28B, Industrial Estate,
13504;MARSA;Marsa;MALTA;Malta;MRA049A,MARSA INDUSTRIAL ESTATE
11377;Marsa MRS 1917;Marsa;Malta;Malta;Malta Transport Centre, Block C, Level 2
12423;Meghalaya;Meghalaya;India;India;NULL
11720;Mekelle;Mekelle;Ethiopia;Ethiopia;Infront of Abrha Castel Hotel
11868;Mekelle;Mekelle;Ethiopia;Ethiopia;P.O.BOX 231
12519;Mekelle;Mekelle;Ethiopia;Ethiopia;P.O. Box 450
12439;Mekelle,;Mekelle;Ethiopia;Ethiopia; Alula Street Kedamaywoyane, Haji Abderuman Building
11606;Metamorfosi;Μεταμόρφωση;Greece;Ελλάδα;31 Dervenion & Posidonos
12351;Metamorfosi - Athens;Μεταμόρφωση;Greece;Ελλάδα;141 G. Papandreou Avenue
11526;Metamorfosi Athens;Μεταμόρφωση;Greece;Ελλάδα;Riga Fereou 2 & Platonos
12869;Metamorfosi Attikis;Μεταμόρφωση;Greece;Ελλάδα;Theodora 10A
10736;Metcalf Way Crawley,WestSussex;Crawley;UK;United Kingdom;71, Basepoint Business & Innovation Center
12294;Middlesbrough;Middlesbrough;United Kingdom;United Kingdom;Aurora Court, Barton Road
12304;Middlesex TW16 7HB;Middlesex;England;United Kingdom;Europe House, 170 Windmill Road West, Sunbury on Thames,
12305;Middlesex, TW16 7HB;Middlesex;G.B.;United Kingdom;170 Windmill Road West, Sunbury,
11551;Midrand;Midrand;South Africa;South Africa;Hall 6B Gallagher Estate 19 Richards Drive
12489;Milan;Milan;ITALY;Italy;Via Monferrato 7
12672;MILAN;Milan;ITALY;Italy;Via Cesare Battisti N°16
10493;Milano;Milan;Italy;Italy;Viale Sarca, 222 - 20126
10495;Milano;Milan;ITALY;Italy;Viale Sarca, 222
12075;Minneapolis;Minneapolis;U.S.A.;United States of America;1550 Utica Ave S. Suite 100
12733;Moka;Moka;Mauritius;Mauritius;Royal Road,
12192;Montplaisir;Montplaisir;TUNISIA;Tunisia;39, Japan Street, Safsaf Building, 4th Floor
13819;Montréal, QC, H3B 1A5;Montreal;Canada;Canada;355 rue Sainte-Catherine Ouest, Bureau 411
11079;Moreira Maia;Moreira Maia;Portugal;Portugal;Rua.Eng.Frederico Ulrich-Apartado 3078
13158;MOSHATO;Μοσχάτο;;Ελλάδα;ANDRIANOPOULOU 16 & PRESPAS
11111;MOSTA;Mosta;MALTA;Malta;F4 TECHNOPARK MOSTA
11109;Mriehel;Mriehel;Malta;Malta;1st floor, TG complex, Brewery Str., Mriehel, BKR3000
13662;Msida;Msida;Malta;Malta;Elite Business Centre, Trejqa Ta' Box Box
10760;Msida MSD 1603;Msida;Malta;Malta;Palazzo Trigona 30c,Triq Victor Denaro
10654;Munchen;Munich;Germany;Germany;Holzstr.6,
1975;Muszerimport Foosztaly;Budapest;Budapest;Hungary;Magyar Televizio RT
11828;Mwanza;Mwanza;Tanzania;Tanzania;Plot 5-7 Ilemela Industrial Area, 
12100;Mwanza;Mwanza;Tanzania;Tanzania;Post/Kenyatta Road,
921;Mαρούσι;Μαρούσι;;Ελλάδα;P.O.Box 61092
2422;Mαρούσι;Μαρούσι;;Ελλάδα;Ζαγοράς & Παραδείσου 29,
12337;N. Filadelfeia,;Νέα Φιλαδέλφια;Greece;Ελλάδα;90 Meandrou st.
7601;N. Iraklion;Νέο Ηράκλειο;;Ελλάδα;12 Mystra Street
1707;N. Ηράκλειο;Νέο Ηράκλειο;;Ελλάδα;Πλαπούτα 139
2474;N. Φάληρο;Νέο Φάληρο;;Ελλάδα;Λεωφ. Αθηνών - Πειραιώς 74,
1097;N. Φιλοθέη;Νέα Φιλοθέαη;;Ελλάδα;Κονοπισοπούλου 30
10902;N.Irakleio;Νέο Ηράκλειο;;Ελλάδα;Pefkon 119,
11652;N.Smirni;Νέα Σμύρνη;;Ελλάδα;154, El. Venizelou Str
8216;NA Dubai;Dubai;UAE;United Arab Emirates;P.O. Box 37713
11884;Nairobi;Nairobi;Kenya;Kenya;The Standard Group Centre (off Mombasa Road), P.O. Box 30080
12363;Nairobi;Nairobi;Kenya;Kenya;Gateway Business Park, Block E., P.O Box 10286
12646;Nairobi;Nairobi;Kenya;Kenya;P.O. Box 41842
13767;Napoli;Nairobi;Italia;Italy;Via Argine n. 425
8490;NAΞΟΣ;Νάξος;;Ελλάδα;ΧΩΡΑ ΝΑΞΟΥ
10704;Neuss;Neuss;Germany;Germany;Ikegamistrasse 1
8037;New Jersey;New Jersey;USA;United States of America;6 Leighton Place, Mahwah
8422;Newbury, Berkshire;Newbury;UK;United Kingdom;Unit D, Castle Industrial Park, Pear Tree Lane
10999;Newbury-Berkshire;Newbury;United Kingdom;United Kingdom;Winchester Road
789;Nicosia;Λευκωσία;Cyprus;Κύπρος;RIK Avenue, Aglantzia
1909;Nicosia;Λευκωσία;Cyprus;Κύπρος;10-12 Gr. Afxentiou St,Flat 102, Ag. Dhometios, PO Box 21783
2399;Nicosia;Λευκωσία;Cyprus;Κύπρος;P.O Box 2181  Nicosia 1518
4927;Nicosia;Λευκωσία;Cyprus;Κύπρος;9 Dramas Str., 3rd Floor,
5748;Nicosia;Λευκωσία;Cyprus;Κύπρος;3, Panayioti Kaspi Street, Dionysios Build. 1, 3rd floor
6009;Nicosia;Λευκωσία;Cyprus;Κύπρος;P.O.Box 24005
6315;Nicosia;Λευκωσία;Cyprus;Κύπρος;P.O. Box 22181
6791;Nicosia;Λευκωσία;Cyprus;Κύπρος;6c, Leonidou str., Acropolis, P.O.Box 28567,
7032;Nicosia;Λευκωσία;Cyprus;Κύπρος;P.O.Box 29184, 1622
8366;Nicosia;Λευκωσία;Cyprus;Κύπρος;P.O.Box 651
8389;Nicosia;Λευκωσία;Cyprus;Κύπρος;8, New Engomi str.
8457;Nicosia;Λευκωσία;CYPRUS;Κύπρος;19B Nikis Avenue
8738;Nicosia;Λευκωσία;Cyprus;Κύπρος;Georgiou Christoforou 7, Acropolis
8739;Nicosia;Λευκωσία;Cyprus;Κύπρος;NULL
8741;Nicosia;Λευκωσία;Cyprus;Κύπρος;NULL
8742;Nicosia;Λευκωσία;Cyprus;Κύπρος;NULL
8746;Nicosia;Λευκωσία;Cyprus;Κύπρος;Pedieos Building, Loukis Akritas Av. Suite 309
8773;Nicosia;Λευκωσία;Nicosia;Κύπρος;30 Ayiou Neofitou Arhagelos, Strovolos
8932;Nicosia;Λευκωσία;Cyprus;Κύπρος;Panayioti Yiannopoulou, Engomi
8954;Nicosia;Λευκωσία;Cyprus;Κύπρος;2 Limassol Avenue, Aluminium Tower, 8th floor
8985;Nicosia;Λευκωσία;Cyprus;Κύπρος;14 Athalassas Avenue, Strovolos
9390;Nicosia;Λευκωσία;Cyprus;Κύπρος;75 Kallipoleos Avenue
9540;Nicosia;Λευκωσία;Cyprus;Κύπρος;2 Ayiou Pavlou,
9576;Nicosia;Λευκωσία;Cyprus;Κύπρος;6 Nicos Gerorgiou Block C, Offic 304
9582;Nicosia;Λευκωσία;Cyprus;Κύπρος;63 Kallipoleos St, PO Box 26019
9947;NICOSIA;Λευκωσία;CYPRUS;Κύπρος;NULL
9957;Nicosia;Λευκωσία;Cyprus;Κύπρος;63 Prodromou Str. Strovolos
9969;Nicosia;Λευκωσία;Cyprus;Κύπρος;13, Demonaktos Str,1017, P.O. Box 24078
10011;Nicosia;Λευκωσία;Cyprus;Κύπρος;8 Ayios Nicolas Str, Lycavitos
10175;Nicosia;Λευκωσία;CYPRUS;Κύπρος;NULL
10297;Nicosia;Λευκωσία;;;57 Kennedy Avenue - P.O. Box 22433, 1521
10768;Nicosia;Λευκωσία;Cyprus;Κύπρος;Tefkrou Anthia 10 - Dali Industrial Zone
10850;Nicosia;Λευκωσία;Cyprus;Κύπρος;Nikita 4
10928;Nicosia;Λευκωσία;Cyprus;Κύπρος;2A Spetson Str Ay Omologites
10954;Nicosia;Λευκωσία;Cyprus;Κύπρος;P.O.Box 28879
10960;Nicosia;Λευκωσία;Cyprus;Κύπρος;P.O. Box: 16161
11002;Nicosia;Λευκωσία;Cyprus;Κύπρος;50 Kennedy Avenue
11107;Nicosia;Λευκωσία;Cyprus;Κύπρος;P.O Box 20745
11569;Nicosia;Λευκωσία;Cyprus;Κύπρος;10, Katsonis Str., Neoelen Marina Buld, 3rd floor
11636;Nicosia;Λευκωσία;Cyprus;Κύπρος;P.O.Box 24929
11890;Nicosia;Λευκωσία;Cyprus;Κύπρος;5 Aigaleo Street, 2057 Strovolos
12114;Nicosia;Λευκωσία;Cyprus;Κύπρος;8, Ellinon str. Strovolos 2054
12224;Nicosia;Λευκωσία;Cyprus;Κύπρος;NULL
12288;Nicosia;Λευκωσία;Cyprus;Κύπρος;12 Esperidon Str.,4th Floor
12313;Nicosia;Λευκωσία;Cyprus;Κύπρος;20 Ifigeneias str, 3rd Floor, Strovolos
12342;Nicosia;Λευκωσία;CYPRUS;Κύπρος;45 Kennedy Ave
12391;Nicosia;Λευκωσία;Cyprous;Κύπρος;Egomi
12392;Nicosia;Λευκωσία;Cyprus;Κύπρος;15 Andrea Papacosta Street
12407;Nicosia;Λευκωσία;Cyprus;Κύπρος;16 Zenas Kanther street, 7th floor, offices 25-26
12462;Nicosia;Λευκωσία;Cyprus;Κύπρος;Panayias Kikkou 10 Archaggelos
12567;Nicosia;Λευκωσία;Cyprus;Κύπρος;98 Arch. Makarios III Avenue  PO BOX 22023
12641;Nicosia;Λευκωσία;Cyprus;Κύπρος;Kanari 17 a,b Strovolos 2059
12654;Nicosia;Λευκωσία;Cyprus;Κύπρος;5C Mbogaziou Street,Dali Industrial Area,
12660;Nicosia;Λευκωσία;Cyprus;Κύπρος;2, Foinika Str
12722;Nicosia;Λευκωσία;Cyprus;Κύπρος;6 Nikos Georgiou st., BLOCK C, 5th floor, Office 501
12760;Nicosia;Λευκωσία;Cyprus;Κύπρος;22 Chytron Street Elysee Building
12949;Nicosia;Λευκωσία;Cyprus;Κύπρος;John Kennedy 115
13716;Nicosia;Λευκωσία;Cyprus;Κύπρος;Stasinou 8, PHOTIADES BUSINESS CENTER, Floor 2, Flat 202
13755;Nicosia;Λευκωσία;Cyprus;Κύπρος;Stasinou 8, Photiades business center, 2nd Floor, Flat/Office 202
13849;Nicosia;Λευκωσία;Cyprus;Κύπρος;Stasinou 8
12788;Nicosia   19777  CY-2575;Λευκωσία;Cyprus;Κύπρος;Kikkou 26Β , Strovolos , 2062 ,
9154;Nicosia  P.O.Box 26612;Λευκωσία;Cyprus;Κύπρος;69, Digeni Akrita Street
11415;Nicosia P.O Box 20378;Λευκωσία;Cyprus;Κύπρος;21 Akademias Avenue Aglandjia
8745;Nicosia P.O.Box 24009;Λευκωσία;Cyprus;Κύπρος;11,Tirteou str.m 3rd Floor Suite
2292;Nicosia POBox 29019;Λευκωσία;Cyprus;Κύπρος;63, Kallipoleos str. 1st &2nd Floors
12134;Nicosia, Aglantzia;Λευκωσία;Cyprus;Κύπρος;77 Kallipoleos Avenue
4748;Nicosia, Cyprus;Λευκωσία;;;P.O.Box 26760
4749;Nicosia, Cyprus;Λευκωσία;;;P.O.Box 24204
8498;Nicosia, P.O.Box 27600;Λευκωσία;Cyprus;Κύπρος;21, Costa Anaxagora Str., Strovolos
773;Nicosia-Cyprus;Λευκωσία;;;P.O.Box 1989
6089;Nikosia;Λευκωσία;Cyprus;Κύπρος;3 Museum Street
8368;Nikosia;Λευκωσία;Cyprus;Κύπρος;40 Arch. Kyprianou, Strovolos
8744;Nikosia;Λευκωσία;Cyprus;Κύπρος;1 Mykonoy str.
11901;NIKOSIA;Λευκωσία;CYPRUS;Κύπρος;5A ELIA PAPAKYRIACOU-ENGOMI – MEKEDONITISSA
